pair_id,direction,tile_a,tile_b,shift_y,shift_x,origin_dy,origin_dx,iq_corr,ci_corr,valid_fraction,median_misorientation_deg,p90_misorientation_deg,overlap_pixels,candidate_source,classical_score,pseudo_label,ml_probability,final_score,selected
horizontal_r0_c2__r0_c3,horizontal,tile_r0_c2_clean.ang,tile_r0_c3_clean.ang,0,0,0,160,1.0,1.0,1.0,0.0,1.2074182697257505e-07,3160,zero,1.0,1,0.9993778672447049,0.9995956137090581,True
horizontal_r0_c2__r0_c3,horizontal,tile_r0_c2_clean.ang,tile_r0_c3_clean.ang,0,1,0,161,0.7289642133987835,0.6213630153051919,1.0,0.23770664009641765,0.3891239263102831,3081,zero,0.8230952468483652,1,0.9955368064699816,0.9351822606024158,False
horizontal_r0_c2__r0_c3,horizontal,tile_r0_c2_clean.ang,tile_r0_c3_clean.ang,1,-1,1,159,0.6212682208617831,0.5861910379763627,1.0,0.24206926649167526,59.557835805459305,3042,zero,0.7649406262701931,1,0.8305251685457633,0.8075705787493137,False
horizontal_r0_c2__r0_c3,horizontal,tile_r0_c2_clean.ang,tile_r0_c3_clean.ang,1,0,1,160,0.7073290558254822,0.6395813850237468,1.0,0.2159529053957122,59.32501449836156,3120,zero,0.819180817334636,1,0.9161008200808229,0.8821788191196576,False
horizontal_r0_c2__r0_c3,horizontal,tile_r0_c2_clean.ang,tile_r0_c3_clean.ang,1,1,1,161,0.6808196164558897,0.6273657414761454,1.0,0.21867033218001883,0.5377395832676833,3042,zero,0.7929544655851618,1,0.9922759199845804,0.9225134109447839,False
horizontal_r0_c3__r0_c4,horizontal,tile_r0_c3_clean.ang,tile_r0_c4_clean.ang,-1,-1,-1,159,0.55930635991897,0.30760225698643445,1.0,0.29193045939513795,46.42707621083495,3042,zero,0.6993558307520624,1,0.8788538708093102,0.8160295567892735,False
horizontal_r0_c3__r0_c4,horizontal,tile_r0_c3_clean.ang,tile_r0_c4_clean.ang,-1,0,-1,160,0.685079000937443,0.37368165008199694,1.0,0.2568853336512915,0.5709066364233623,3120,zero,0.7697696901420432,1,0.9949000061920742,0.9161043955745634,False
horizontal_r0_c3__r0_c4,horizontal,tile_r0_c3_clean.ang,tile_r0_c4_clean.ang,-1,1,-1,161,0.5738461210546424,0.316506077729914,1.0,0.2883691424511594,59.43071378215434,3042,zero,0.705930578183521,1,0.8100783777280167,0.7736266478874433,False
horizontal_r0_c3__r0_c4,horizontal,tile_r0_c3_clean.ang,tile_r0_c4_clean.ang,0,-1,0,159,0.6662172105207463,0.3583122556731989,1.0,0.32295492367364664,20.829273358775197,3081,zero,0.7580749798216224,1,0.9843102381084603,0.905127897708067,False
horizontal_r0_c3__r0_c4,horizontal,tile_r0_c3_clean.ang,tile_r0_c4_clean.ang,0,0,0,160,0.9999999999999999,0.9999999999999999,1.0,0.0,0.0,3160,zero,0.9999999999999999,1,0.999377867248343,0.9995956137114228,True
horizontal_r0_c3__r0_c4,horizontal,tile_r0_c3_clean.ang,tile_r0_c4_clean.ang,0,1,0,161,0.6662172105207463,0.3583122556731989,1.0,0.2685262428338454,39.7792299469826,3081,zero,0.760369817071386,1,0.9624808885146858,0.8917420135095309,False
horizontal_r0_c3__r0_c4,horizontal,tile_r0_c3_clean.ang,tile_r0_c4_clean.ang,1,-1,1,159,0.5738461210546424,0.316506077729914,1.0,0.33994590861541574,23.090677579838356,3042,zero,0.7037609849978032,1,0.9604131132885688,0.8705848683868009,False
horizontal_r0_c3__r0_c4,horizontal,tile_r0_c3_clean.ang,tile_r0_c4_clean.ang,1,0,1,160,0.685079000937443,0.37368165008199694,1.0,0.35441246193083564,59.451935892308356,3120,zero,0.765662796277495,1,0.9150359561492908,0.8627553501941623,False
horizontal_r0_c3__r0_c4,horizontal,tile_r0_c3_clean.ang,tile_r0_c4_clean.ang,1,1,1,161,0.55930635991897,0.30760225698643445,1.0,0.3908985279685054,55.34344673080784,3042,zero,0.6952068481116878,1,0.8184532063228566,0.7753169809489475,False
horizontal_r0_c4__r0_c5,horizontal,tile_r0_c4_clean.ang,tile_r0_c5_clean.ang,-1,-1,-1,159,0.7558093098436977,0.5192000014523034,1.0,0.26072052829935516,5.050126555255882,3042,zero,0.8011906023970755,1,0.9947546039238443,0.9270072033894752,False
horizontal_r0_c4__r0_c5,horizontal,tile_r0_c4_clean.ang,tile_r0_c5_clean.ang,-1,0,-1,160,0.8471617675773409,0.5694701596012878,1.0,0.25625461695244345,29.686951342460844,3120,zero,0.8558936578206631,1,0.9924001583795208,0.9446228831839205,False
horizontal_r0_c4__r0_c5,horizontal,tile_r0_c4_clean.ang,tile_r0_c5_clean.ang,-1,1,-1,161,0.7508887788193638,0.4882924764987694,1.0,0.34447506532536354,36.198196591141205,3042,zero,0.7913040218424104,1,0.9755891451841698,0.9110893520145541,False
horizontal_r0_c4__r0_c5,horizontal,tile_r0_c4_clean.ang,tile_r0_c5_clean.ang,0,-1,0,159,0.8458607819444025,0.5774940676609078,1.0,0.23750822890506357,25.802273423171247,3081,zero,0.8574371301548029,1,0.9936490618202861,0.9459748857373671,False
horizontal_r0_c4__r0_c5,horizontal,tile_r0_c4_clean.ang,tile_r0_c5_clean.ang,0,0,0,160,1.0,0.9999999999999999,1.0,0.0,1.2074182697257505e-07,3160,zero,0.9999999999999999,1,0.9993778672447049,0.999595613709058,True
horizontal_r0_c4__r0_c5,horizontal,tile_r0_c4_clean.ang,tile_r0_c5_clean.ang,0,1,0,161,0.8458607819444025,0.5774940676609078,1.0,0.21404916222266676,0.4098625001882616,3081,zero,0.8584349040504937,1,0.9981557363236545,0.9492534450280483,False
horizontal_r0_c4__r0_c5,horizontal,tile_r0_c4_clean.ang,tile_r0_c5_clean.ang,1,-1,1,159,0.7508887788193638,0.4882924764987694,1.0,0.2938331112123181,45.49258874441328,3042,zero,0.7934329616393231,1,0.9630289371558344,0.9036703457250554,False
horizontal_r0_c4__r0_c5,horizontal,tile_r0_c4_clean.ang,tile_r0_c5_clean.ang,1,0,1,160,0.8471617675773409,0.5694701596012878,1.0,0.27767701434423225,0.5284634784288987,3120,zero,0.8549871876111743,1,0.9981218446582775,0.9480247146917914,False
horizontal_r0_c4__r0_c5,horizontal,tile_r0_c4_clean.ang,tile_r0_c5_clean.ang,1,1,1,161,0.7558093098436977,0.5192000014523034,1.0,0.34334636628051585,36.264452137273736,3042,zero,0.7977096391950242,1,0.9757752543841227,0.9134522890679382,False
horizontal_r1_c0__r1_c1,horizontal,tile_r1_c0_clean.ang,tile_r1_c1_clean.ang,-1,-1,-1,159,0.5037160372576418,0.2917833508684545,1.0,0.28920881828414613,0.6780831346037319,3042,zero,0.6776412064700748,1,0.9783838987419771,0.8731239564468112,False
horizontal_r1_c0__r1_c1,horizontal,tile_r1_c0_clean.ang,tile_r1_c1_clean.ang,-1,0,-1,160,0.6090939026040428,0.3177360050630569,1.0,0.27063574180114186,59.84790497596874,3120,zero,0.7342009892864997,1,0.8690452952017982,0.8218497881314437,False
horizontal_r1_c0__r1_c1,horizontal,tile_r1_c0_clean.ang,tile_r1_c1_clean.ang,-1,1,-1,161,0.4721902172636774,0.29114597772215056,1.0,0.2763082509745298,31.553820242425775,3042,zero,0.667056363193726,1,0.8904563203537855,0.8122663353477646,False
horizontal_r1_c0__r1_c1,horizontal,tile_r1_c0_clean.ang,tile_r1_c1_clean.ang,0,-1,0,159,0.5576410611449407,0.36356713514735617,1.0,0.21008975655394535,0.4969887346613551,3081,zero,0.72563765428231,1,0.9877331879589566,0.8959997511721303,False
horizontal_r1_c0__r1_c1,horizontal,tile_r1_c0_clean.ang,tile_r1_c1_clean.ang,0,0,0,160,1.0000000000000002,1.0000000000000002,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9993778672119616,0.999595613687775,True
horizontal_r1_c0__r1_c1,horizontal,tile_r1_c0_clean.ang,tile_r1_c1_clean.ang,0,1,0,161,0.5576410611449407,0.36356713514735617,1.0,0.26371284773566545,49.57377836331996,3081,zero,0.7233600928485038,1,0.8793440651161295,0.8247496748224605,False
horizontal_r1_c0__r1_c1,horizontal,tile_r1_c0_clean.ang,tile_r1_c1_clean.ang,1,-1,1,159,0.4721902172636774,0.29114597772215056,1.0,0.3266765525783565,49.572416305998,3042,zero,0.6649342476776883,1,0.7685060283503036,0.7322559051148883,False
horizontal_r1_c0__r1_c1,horizontal,tile_r1_c0_clean.ang,tile_r1_c1_clean.ang,1,0,1,160,0.6090939026040428,0.3177360050630569,1.0,0.2863175867340647,28.824752122930846,3120,zero,0.7335383797651689,1,0.9673606998412945,0.8855228878146506,False
horizontal_r1_c0__r1_c1,horizontal,tile_r1_c0_clean.ang,tile_r1_c1_clean.ang,1,1,1,161,0.5037160372576418,0.2917833508684545,1.0,0.2931632800639363,49.82230968402176,3042,zero,0.6774743827189242,1,0.8067532095519171,0.7615056201603696,False
