pair_id,direction,tile_a,tile_b,shift_y,shift_x,origin_dy,origin_dx,iq_corr,ci_corr,valid_fraction,median_misorientation_deg,p90_misorientation_deg,overlap_pixels,candidate_source,classical_score,pseudo_label,ml_probability,final_score,selected,accepted,self_supervised_split
horizontal_r4_c3__r4_c4,horizontal,tile_r4_c3_clean.ang,tile_r4_c4_clean.ang,0,0,0,160,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,validation
vertical_r4_c3__r5_c3,vertical,tile_r4_c3_clean.ang,tile_r5_c3_clean.ang,0,0,63,0,1.0,1.0,1.0,0.0,1.2074182697257333e-06,3200,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
horizontal_r4_c4__r4_c5,horizontal,tile_r4_c4_clean.ang,tile_r4_c5_clean.ang,0,0,0,160,1.0000000000000002,1.0,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
vertical_r4_c4__r5_c4,vertical,tile_r4_c4_clean.ang,tile_r5_c4_clean.ang,0,0,63,0,1.0000000000000002,1.0,1.0,0.0,1.2074182697257333e-06,3200,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
vertical_r4_c5__r5_c5,vertical,tile_r4_c5_clean.ang,tile_r5_c5_clean.ang,0,0,63,0,0.9999999999999999,1.0000000000000002,1.0,0.0,1.2074182697257333e-06,1632,zero,0.9999999999999999,1,0.9999999998652724,0.9999999999124269,True,True,validation
horizontal_r5_c0__r5_c1,horizontal,tile_r5_c0_clean.ang,tile_r5_c1_clean.ang,0,0,0,160,1.0,1.0,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
vertical_r5_c0__r6_c0,vertical,tile_r5_c0_clean.ang,tile_r6_c0_clean.ang,1,0,64,0,1.0,1.0000000000000002,1.0,0.0,1.2074182697257333e-06,3000,zero,0.985,1,0.999999999776555,0.9947499998547608,True,True,train
horizontal_r5_c1__r5_c2,horizontal,tile_r5_c1_clean.ang,tile_r5_c2_clean.ang,0,0,0,160,1.0000000000000002,0.9999999999999999,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
vertical_r5_c1__r6_c1,vertical,tile_r5_c1_clean.ang,tile_r6_c1_clean.ang,1,0,64,0,1.0,1.0,1.0,0.0,1.2074182697257333e-06,3000,zero,0.985,1,0.999999999776555,0.9947499998547608,True,True,validation
horizontal_r5_c2__r5_c3,horizontal,tile_r5_c2_clean.ang,tile_r5_c3_clean.ang,0,0,0,160,1.0,1.0,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
vertical_r5_c2__r6_c2,vertical,tile_r5_c2_clean.ang,tile_r6_c2_clean.ang,1,0,64,0,1.0,0.9999999999999999,1.0,0.0,1.2074182697257333e-06,3000,zero,0.9849999999999999,1,0.999999999776555,0.9947499998547606,True,True,train
horizontal_r5_c3__r5_c4,horizontal,tile_r5_c3_clean.ang,tile_r5_c4_clean.ang,0,0,0,160,1.0000000000000002,0.9999999999999998,1.0,0.0,1.2074182697258363e-07,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
